ano_publicacao_contrato;numero_processo_formatado;numero_contrato;nome_empresarial_nome_fornecedor;numero_item_pedido;codigo_item_material_servico_numerico;item_material_servico;unnamed_7;unnamed_8;unnamed_9;codigo_elemento_item_despesa;nome_elemento_item_despesa;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;1261002 000003/2026;9496609;INSTITUTO PIRAMIDE EDUCACIONAL E CULTURAL LTDA -ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;1024105,925;2048211,85
2026;1261003 000001/2026;9497011;IP CURSOS PROFISSIONALIZANTES LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;646028,216666667;1938084,65
2026;1261003 000004/2026;9496611;SOCIEDADE EDUCACIONAL DE BARROSO LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1017970,4;1017970,4
2026;1261004 000001/2026;9495606;ALMEIDA E ALMEIDA CURSOS LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;9;1224792,14111111;11023129,27
2026;1261005 000001/2026;9494565;INSTITUTO EDUCAR - EDUCACAO E ASSESSORIA LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;1000984,85333333;3002954,56
2026;1261005 000002/2026;9497015;CENTRO DE ENSINO ENF-CIENCIA LTDA - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1314503,25;1314503,25
2026;1261009 000002/2026;9495601;COLMINAS - COLEGIO TECNICO DO LESTE MINEIRO LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;1627274,425;3254548,85
2026;1261010 000001/2026;9496631;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE MINAS GERAIS;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;632273,04;632273,04
2026;1261011 000012/2026;9496727;CENTRO EDUCACIONAL CONEXAO LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;7;925161,385714286;6476129,7
2026;1261011 000013/2026;9496635;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE MINAS GERAIS;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;7;518146,897142857;3627028,28
2026;1261011 000014/2026;9496596;RADC SERVICOS LTDA;1;36994;COFFEE-BREAK TIPO 1(BASICO), COM CAFE, CHA, BEBIDAS, SALGADOS SIMPLES, MINI-SANDUICHE E BOLO, CONFORME CARDAPIO;;;;3903;FORNECIMENTO DE ALIMENTACAO;1;29,209;23367,2
2026;1261012 000001/2026;9494676;CENTRO EDUCACIONAL TUTORES SAMONTE LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1522771,35;1522771,35
2026;1261012 000002/2026;9494683;VS2 EDUCACAO LTDA -ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1016664,4;1016664,4
2026;1261012 000004/2026;9494694;JB CURSOS DE ENFERMAGEM S.A.;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;1204676,63333333;3614029,9
2026;1261012 000005/2026;9496636;ESCOLA DE ENFERMAGEM SANTA CLARA LTDA -ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1765532,0;1765532,0
2026;1261012 000008/2026;9496662;DIVINOPOLIS EDUCACIONAL LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;1305879,6;5223518,4
2026;1261012 000009/2026;9496606;FUNDACAO EDUCACIONAL FAUSTO PINTO DA FONSECA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1016664,4;1016664,4
2026;1261012 000010/2026;9495729;LUIZ RICARDO LIMA COSTA - EDUCACAO - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;7;852510,075714286;5967570,53
2026;1261013 000001/2026;9495607;SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;434551,826666667;1303655,48
2026;1261014 000001/2026;9495604;IMES INSTITUTO MINEIRO DE ENSINO SUPERIOR LTDA - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1061938,56;1061938,56
2026;1261014 000003/2026;9495735;SOCIEDADE EDUCACIONAL CIDADE DE GUANHAES LTDA - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;1022178,82666667;3066536,48
2026;1261016 000001/2026;9497008;INSTITUTO AXIOMA LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;849168,615;8491686,15
2026;1261017 000001/2026;9497014;AME ACADEMIA MINEIRA DE EDUCACAO LTDA.;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;6;1110616,36;6663698,16
2026;1261017 000002/2026;9494724;FACULDADE DE DESENVOLVIMENTO DO NORTE - FADENORTE LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;1345569,26;5382277,04
2026;1261017 000003/2026;9496696;ESCOLA TECNICA NORTE MINEIRA LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1016664,4;1016664,4
2026;1261017 000004/2026;9496691;ESCOLA TECNICA DE JANUARIA LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;7;857142,525714286;5999997,68
2026;1261019 000002/2026;9496661;CENTRO TECNICO DE EDUCACAO PROFISSIONAL DE ALEM PARAIBA LTDA - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;9;730216,175555556;6571945,58
2026;1261019 000003/2026;9496667;FUNDACAO PRESIDENTE ANTONIO CARLOS;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;1147003,02;2294006,04
2026;1261019 000004/2026;9496706;SOCIEDADE ALEM PARAIBANA DE EDUCACAO;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;971289,6;971289,6
2026;1261021 000008/2025;9493155;INVICTUS CONTROLE DE PRAGAS LTDA.;1;13048;SERVICOS DE LIMPEZA E TRATAMENTO DE CAIXAS DAGUA E RESERVATORIOS.;;;;3961;SERVICOS DE CONSERVACAO E LIMPEZA;1;2600,0;26000,0
2026;1261021 000008/2025;9493155;INVICTUS CONTROLE DE PRAGAS LTDA.;1;37400;SERVICO ESPECIALIZADO EM CONTROLE DE PRAGAS;;;;3961;SERVICOS DE CONSERVACAO E LIMPEZA;1;2697,5;26975,0
2026;1261024 000003/2026;9496644;INSTITUTO LE ROSE LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;1155353,92;1155353,92
2026;1261024 000004/2026;9495727;CENTRO EDUCACIONAL ROBERTO PORTO LTDA EPP;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;5;933472,918;4667364,59
2026;1261024 000006/2026;9495726;SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;322687,0;645374,0
2026;1261025 000002/2026;9496634;SANTA FE AGENCIA DE EVENTOS - LTDA - ME;1;37001;COFFEE-BREAK TIPO 2(MEDIANO)COM CAFE, CHA, BEBIDAS, SALGADOSSIMPLES, MINI-SANDUICHE E BOLO, CONFORME CARDAPIO;;;;3903;FORNECIMENTO DE ALIMENTACAO;1;29,325;17595,0
2026;1261026 000005/2026;9496651;UNITEC VAZANTE LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;1264436,99666667;3793310,99
2026;1261026 000006/2026;9496669;INSTITUTO PRO EDUCACAO LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;6;778588,711666667;4671532,27
2026;1261026 000009/2026;9496650;COLEGIO VISAO LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;963666,5;3854666,0
2026;1261026 000010/2026;9496671;UNITEC - ESCOLAS INTEGRADAS LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;1185717,92;4742871,68
2026;1261027 000001/2026;9496640;ESCOLA TECNICA DE PASSOS LTDA -ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;5;914633,89;4573169,45
2026;1261027 000002/2026;9496641;MJJ CURSOS E CONCURSOS LTDA - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;854329,5;3417318,0
2026;1261028 000002/2026;9494681;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE MINAS GERAIS;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;610104,5;610104,5
2026;1261028 000003/2026;9496732;CENTRO POLITECNICO TREINAMENTO ENSINO E PESQUISA LTDA -EPP;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;1044484,3425;4177937,37
2026;1261028 000004/2026;9496694;ETEC SG LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;551058,0;551058,0
2026;1261028 000005/2026;9496595;SOCIEDADE EDUCACIONAL PATENSE LTDA - EPP;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;197448,38;197448,38
2026;1261028 000007/2026;9496648;UNINT CENTRO UNIVERSITARIO I INTERNACIONAL LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;7;671579,54;4701056,78
2026;1261031 000004/2026;9495627;SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;369014,27;738028,54
2026;1261032 000001/2026;9496672;POUSO VERDE EDUCACIONAL LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;763809,0;3055236,0
2026;1261033 000001/2026;9496645;FERNANDES E FREITAS EDUCACAO PROFISSIONAL LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;620710,121;6207101,21
2026;1261033 000003/2026;9496724;FUNDACAO PRESIDENTE ANTONIO CARLOS;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;2547355,65;2547355,65
2026;1261035 000001/2026;9496613;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE MINAS GERAIS;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;571454,4575;2285817,83
2026;1261036 000001/2026;9495610;CENTRO DE ENSINO CEFAP DE SETE LAGOAS LTDA - EPP;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;2075568,6;2075568,6
2026;1261036 000002/2026;9495612;ISLEC INSTITUTO SETELAGOANO DE EDUCACAO E CIENCIA LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;1995252,93;5985758,79
2026;1261036 000004/2026;9496713;FUNDACAO MUNICIPAL DE ENSINO PROFISSIONALIZANTE;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;829936,975;3319747,9
2026;1261036 000006/2026;9495621;EDUCACIONAL MARTINS ANDRADE LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;617997,02;1235994,04
2026;1261039 000002/2026;9496660;ARAXA TECNOLOGIA DE INFORMACAO - LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;7;790646,351428571;5534524,46
2026;1261039 000006/2026;9496721;ESCOLA TECNICA DE FORMACAO PROFISSIONAL DE MINAS GERAIS LTDA -ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;1184254,38333333;3552763,15
2026;1261040 000002/2026;9496604;CENTRO EDUCACIONAL JOAO RIBEIRO LTDA ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;8;621078,9675;4968631,74
2026;1261040 000003/2026;9496614;INSTITUTO AXIOMA LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;543625,02;543625,02
2026;1261040 000005/2026;9495619;EDUCARE ARAGUARI CURSOS TECNICOS E PROFISSIONALIZANTES EIRELI;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;11;762250,477272727;8384755,25
2026;1261040 000008/2026;9496592;COLEGIO PROFISSIONAL LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;17;552741,384117647;9396603,53
2026;1261313 000002/2026;9494679;INSTITUTO TECNICO EDUCACIONAL POLIVALENTE LTDA - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;19;1485367,60894737;28221984,57
2026;1261313 000004/2026;9497034;INSTITUTO EDUCACIONAL DE CURSOS TECNICOS E PROFISSIONALIZANTES LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;1607983,4;3215966,8
2026;1261315 000001/2026;9497025;ASSOCIACAO EDUCATIVA DE JANAUBA - SOEDUCAR;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;11;770771,636363636;8478488,0
2026;1261315 000003/2026;9497010;FUNDACAO DE APOIO AO DESENVOLVIMENTO DO ENSINO SUPERIOR DO NORTE DE MINAS - FADENOR;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;522657,45;522657,45
2026;1261317 000002/2026;9496630;CESG CENTRO EDUCACIONAL SAINT GERMAIN LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;876699,55;1753399,1
2026;1261334 000004/2026;9496668;ESCOLA MULTI-TECH CURSOS E TREINAMENTOS LTDA - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;8;1327629,5625;10621036,5
2026;1261347 000001/2026;9493578;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;34770;ACESSO VPN LOCAL (VPN-L) - REDE DE CONEXAO SEGURA;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;121,0;7260,0
2026;1261347 000001/2026;9493578;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;34789;ACESSO A REDE VPN USUARIO (VPN-U) - REDE DE CONEXAO SEGURA;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;64,0;7680,0
2026;1261347 000001/2026;9493578;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;100064;ASSOCIACAO DE ENDERECO IP A TERMINAL -;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;49,0;1470000,0
2026;1261347 000001/2026;9493578;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;147427;GESTAO DA REDE IP MULTISERVICOS  - ENGLOBANDO SEGURANCA, CONEXAO DE ALTA DISPONIBILIDADE E GERENCIAMENTO DA REDE;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;2033796,0;2033796,0
2026;1261347 000003/2026;9497083;CLAUDIOMIRO WERNER CHAGAS - ME;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;813674,05;813674,05
2026;1261347 000005/2026;9494554;CENTRO TECNICO DE BETIM LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;11;1118707,40090909;12305781,41
2026;1261347 000006/2026;9495595;A A C CURSOS TECNICOS LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;1254171,105;5016684,42
2026;1261347 000007/2026;9494599;SOCIEDADE EDUCACIONAL DE MINAS GERAIS LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;11;991526,313636364;10906789,45
2026;1261347 000008/2026;9494581;SOCIEDADE EDUCACIONAL DE BARROSO LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;3226870,0;3226870,0
2026;1261347 000010/2026;9494652;INSTITUICAO EDUCACIONAL CECILIA MARIA DE MELO BARCELOS LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;4;2119038,95;8476155,8
2026;1261347 000011/2026;9495593;CEFEMG CENTRO DE FORMACAO EM ENFERMAGEM DE MINAS GERAIS LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;3;1803767,95;5411303,85
2026;1261347 000012/2026;9495592;ESTACAO ENSINO - SOCIEDADE EDUCACIONAL LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;710820,25;710820,25
2026;1261347 000013/2026;9494598;INSTITUTO MACIEL DE EDUCACAO E CULTURA LTDA;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;16;664311,666875;10628986,67
2026;1261347 000014/2026;9494586;GT POLO DE ENSINO EIRELI - EPP;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;1;2280889,06;2280889,06
2026;1261347 000016/2026;9494610;META ESCOLA TECNICA DE FORMACAO PROFISSIONAL LTDA - EPP;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;8;2888907,4275;23111259,42
2026;1261347 000017/2026;9494557;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MINAS GERAIS;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;2;772008,04;1544016,08
